time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-09-20T10:28:24.00Z,46.0268775,11.5505346,954.057,46.31,21.79,32.5,2.7,3.37,0.32,0.34094,3.0,25.20424,12
2024-09-20T10:28:24.20Z,46.026955,11.5505941,946.624,45.55,22.03,33.2,2.692,3.365,0.32,0.22824,3.0,25.81039,12
2024-09-20T10:28:24.40Z,46.0270322,11.5506539,939.184,45.33,22.18,33.77,2.688,3.365,0.33,0.22698,3.0,26.07012,13
2024-09-20T10:28:24.60Z,46.0271111,11.5507159,931.973,45.79,23.03,33.28,2.687,3.366,0.34,0.20971,3.0,26.69991,13
2024-09-20T10:28:24.80Z,46.0271911,11.5507796,924.936,45.92,23.69,32.88,2.687,3.37,0.35,0.21974,3.0,27.28891,13
2024-09-20T10:28:25.00Z,46.0272718,11.5508445,918.07,45.92,24.52,32.52,2.692,3.38,0.36,0.2591,3.0,28.09866,13
2024-09-20T10:28:25.20Z,46.0273557,11.5509107,911.853,45.87,25.2,31.3,2.705,3.401,0.36,0.46293,3.0,28.78113,13
2024-09-20T10:28:25.40Z,46.0274412,11.550979,906.084,46.4,26.15,29.83,2.723,3.432,0.39,0.60377,3.0,29.40567,13
2024-09-20T10:28:25.60Z,46.0275272,11.5510494,900.564,46.49,27.01,28.7,2.744,3.468,0.37,0.59608,3.0,30.15937,13
2024-09-20T10:28:25.80Z,46.0276136,11.5511216,895.248,46.87,27.79,27.75,2.767,3.506,0.41,0.61734,3.0,30.66168,13
2024-09-20T10:28:26.00Z,46.0276996,11.5511951,889.93,46.97,28.39,27.35,2.792,3.547,0.41,0.62518,3.0,31.15156,13
2024-09-20T10:28:26.20Z,46.0277857,11.5512704,884.707,46.98,29.08,26.83,2.817,3.589,0.43,0.60328,3.0,31.76066,13
2024-09-20T10:28:26.40Z,46.0278708,11.5513481,879.458,46.57,30.19,26.33,2.844,3.631,0.42,0.6612,3.0,32.95358,12
2024-09-20T10:28:26.60Z,46.0279554,11.5514297,874.458,46.04,31.49,25.02,2.867,3.67,0.36,0.6253,3.0,34.37163,12
2024-09-20T10:28:26.80Z,46.0280396,11.5515131,869.676,45.88,32.15,24.47,2.894,3.714,0.36,0.64882,3.0,35.02003,11
2024-09-20T10:28:27.00Z,46.0281204,11.5515985,864.411,45.6,32.96,24.7,2.908,3.74,0.36,0.56371,3.0,35.86011,12
2024-09-20T10:28:27.20Z,46.0281977,11.5516862,858.727,44.63,33.63,25.03,2.911,3.748,0.35,0.47333,3.0,37.00253,13
2024-09-20T10:28:27.40Z,46.0282726,11.5517762,852.87,43.93,34.18,25.09,2.905,3.744,0.34,0.39636,3.0,37.88337,13
2024-09-20T10:28:27.60Z,46.0283444,11.5518667,846.664,43.15,34.44,25.72,2.904,3.746,0.38,0.34127,3.0,38.59648,12
2024-09-20T10:28:27.80Z,46.0284158,11.5519579,840.507,42.52,34.47,26.26,2.899,3.742,0.37,0.30488,3.0,39.03174,12
2024-09-20T10:28:28.00Z,46.028487,11.5520492,834.407,42.22,34.36,26.63,2.893,3.736,0.37,0.29239,3.0,39.14035,12
2024-09-20T10:28:28.20Z,46.0285582,11.5521404,828.258,42.04,34.27,27.14,2.884,3.726,0.38,0.31061,3.0,39.19017,12
2024-09-20T10:28:28.40Z,46.0286295,11.5522311,822.092,42.06,33.93,27.43,2.874,3.714,0.35,0.27593,3.0,38.89104,12
2024-09-20T10:28:28.60Z,46.0287014,11.5523208,815.982,42.29,33.62,27.2,2.862,3.7,0.34,0.26782,3.0,38.48538,12
2024-09-20T10:28:28.80Z,46.0287742,11.5524101,809.978,42.49,33.38,27.15,2.848,3.683,0.35,0.28331,3.0,38.15916,12
2024-09-20T10:28:29.00Z,46.0288473,11.5524981,803.926,42.37,32.99,27.87,2.833,3.665,0.35,0.28189,3.0,37.90396,12
2024-09-20T10:28:29.20Z,46.0289201,11.5525849,797.685,42.44,32.82,28.55,2.817,3.647,0.34,0.27797,3.0,37.7084,12
2024-09-20T10:28:29.40Z,46.0289938,11.5526713,791.46,42.29,32.44,29.17,2.799,3.625,0.33,0.27087,3.0,37.48769,12
2024-09-20T10:28:29.60Z,46.0290669,11.5527567,785.038,42.29,32.09,29.72,2.776,3.599,0.31,0.26513,3.0,37.18524,12
2024-09-20T10:28:29.80Z,46.0291406,11.5528414,778.647,42.38,32.03,30.01,2.753,3.571,0.28,0.23523,3.0,37.07633,12
2024-09-20T10:28:30.00Z,46.0292148,11.5529255,772.221,42.64,31.56,30.22,2.726,3.539,0.3,0.24973,3.0,36.50613,12
2024-09-20T10:28:30.20Z,46.0292897,11.5530082,765.793,42.71,31.16,30.53,2.699,3.505,0.31,0.24866,3.0,36.11138,12
2024-09-20T10:28:30.40Z,46.0293649,11.5530903,759.334,42.86,30.81,30.87,2.673,3.471,0.3,0.24574,3.0,35.71782,12
2024-09-20T10:28:30.60Z,46.0294401,11.5531711,752.768,42.86,30.55,31.2,2.647,3.438,0.3,0.24505,3.0,35.4817,12
2024-09-20T10:28:30.80Z,46.0295157,11.5532514,746.17,42.81,30.24,31.88,2.62,3.405,0.3,0.24118,3.0,35.23877,12
2024-09-20T10:28:31.00Z,46.0295907,11.5533308,739.331,42.73,29.98,32.8,2.592,3.367,0.3,0.24071,3.0,35.05588,12
2024-09-20T10:28:31.20Z,46.0296658,11.5534091,732.379,42.88,29.74,33.22,2.565,3.333,0.29,0.23058,3.0,34.74061,12
2024-09-20T10:28:31.40Z,46.0297417,11.5534873,725.489,43.45,29.6,32.48,2.542,3.305,0.31,0.24909,3.0,34.2658,12
2024-09-20T10:28:31.60Z,46.0298184,11.5535652,718.73,43.72,29.61,32.2,2.52,3.278,0.29,0.22469,3.0,34.10745,12
2024-09-20T10:28:31.80Z,46.0298952,11.5536425,711.936,43.69,29.44,32.51,2.502,3.254,0.3,0.22749,3.0,33.97746,12
2024-09-20T10:28:32.00Z,46.0299727,11.5537197,705.225,44.28,29.35,31.95,2.485,3.232,0.31,0.22627,3.0,33.5385,12
2024-09-20T10:28:32.20Z,46.0300511,11.5537963,698.609,44.75,29.16,31.25,2.468,3.211,0.33,0.24423,3.0,33.08577,12
2024-09-20T10:28:32.40Z,46.0301309,11.5538728,692.212,45.2,28.99,30.7,2.453,3.191,0.32,0.23133,3.0,32.67175,12
2024-09-20T10:28:32.60Z,46.0302123,11.5539484,686.09,45.49,29.1,29.94,2.442,3.176,0.32,0.2618,3.0,32.60898,12
2024-09-20T10:28:32.80Z,46.0302945,11.5540239,680.146,45.87,28.91,29.03,2.432,3.164,0.32,0.2587,3.0,32.21939,12
2024-09-20T10:28:33.00Z,46.0303771,11.5540992,674.302,45.93,28.83,28.91,2.423,3.151,0.32,0.25777,3.0,32.1121,12
2024-09-20T10:28:33.20Z,46.0304599,11.5541741,668.512,46.21,28.72,28.54,2.416,3.141,0.31,0.23277,3.0,31.86425,12
2024-09-20T10:28:33.40Z,46.0305431,11.5542485,662.8,46.48,28.58,27.9,2.413,3.136,0.32,0.23098,3.0,31.58728,12
2024-09-20T10:28:33.60Z,46.0306267,11.5543227,657.232,46.44,28.49,27.47,2.41,3.132,0.32,0.23133,3.0,31.52433,12
2024-09-20T10:28:33.80Z,46.0307103,11.5543968,651.775,46.76,28.49,26.53,2.407,3.128,0.32,0.22947,3.0,31.34845,12
2024-09-20T10:28:34.00Z,46.0307944,11.5544705,646.512,47.14,28.35,25.24,2.406,3.126,0.34,0.22955,3.0,31.02454,12
2024-09-20T10:28:34.20Z,46.0308793,11.554544,641.556,47.35,28.2,23.99,2.406,3.124,0.34,0.22796,3.0,30.77659,12
2024-09-20T10:28:34.40Z,46.0309643,11.554617,636.766,47.35,28.06,23.26,2.405,3.122,0.34,0.22785,3.0,30.65611,12
2024-09-20T10:28:34.60Z,46.0310494,11.5546899,632.121,47.24,27.99,22.89,2.405,3.121,0.34,0.22826,3.0,30.645,12
2024-09-20T10:28:34.80Z,46.0311338,11.5547621,627.558,47.18,27.86,21.88,2.408,3.124,0.39,0.2094,3.0,30.56245,12
2024-09-20T10:28:35.00Z,46.0312186,11.5548348,623.407,47.09,27.99,19.94,2.407,3.124,0.43,0.20973,3.0,30.72803,12
2024-09-20T10:28:35.20Z,46.0313034,11.5549072,619.709,47.31,27.79,17.48,2.406,3.125,0.45,0.20564,3.0,30.42956,12
2024-09-20T10:28:35.40Z,46.031388,11.5549789,616.565,46.89,27.35,14.82,2.404,3.123,0.45,0.20206,3.0,30.24985,12
2024-09-20T10:28:35.60Z,46.0314722,11.5550493,614.052,46.37,26.53,11.83,2.407,3.125,0.45,0.19602,3.0,29.77565,11
2024-09-20T10:28:35.80Z,46.0315552,11.5551175,612.073,45.82,25.74,8.99,2.407,3.122,0.46,0.19799,3.0,29.32221,12
2024-09-20T10:28:36.00Z,46.0316372,11.5551837,610.596,45.14,24.92,6.65,2.407,3.117,0.46,0.19985,3.0,28.89594,12
2024-09-20T10:28:36.20Z,46.0317172,11.5552475,609.452,44.35,24.13,4.6,2.402,3.107,0.46,0.2015,3.0,28.55246,12
2024-09-20T10:28:36.40Z,46.0317959,11.5553095,608.838,42.96,23.13,2.45,2.394,3.092,0.43,0.20542,3.0,28.29207,12
2024-09-20T10:28:36.60Z,46.0318715,11.5553682,608.517,41.79,21.88,0.25,2.383,3.075,0.46,0.2244,3.0,27.63993,12
2024-09-20T10:28:36.80Z,46.0319447,11.5554237,608.706,39.99,20.51,-1.94,2.369,3.054,0.43,0.21159,3.0,27.15355,11
2024-09-20T10:28:37.00Z,46.0320133,11.5554746,609.104,37.88,18.82,-3.84,2.361,3.043,0.47,0.2245,3.0,26.4228,12
2024-09-20T10:28:37.20Z,46.0320794,11.555522,610.086,36.01,17.35,-5.54,2.364,3.045,0.54,0.25057,3.0,25.7324,11
2024-09-20T10:28:37.40Z,46.0321424,11.5555653,611.376,34.14,15.83,-6.84,2.365,3.046,0.52,0.30694,3.0,24.87306,12
2024-09-20T10:28:37.60Z,46.0322018,11.5556052,612.825,32.21,14.74,-7.66,2.364,3.044,0.56,0.4019,3.0,24.59451,13
2024-09-20T10:28:37.80Z,46.0322578,11.5556418,614.429,30.44,13.23,-8.15,2.358,3.035,0.53,0.36694,3.0,23.48756,13
2024-09-20T10:28:38.00Z,46.0323103,11.5556745,615.996,28.76,12.05,-8.34,2.346,3.02,0.5,0.39313,3.0,22.72674,13
2024-09-20T10:28:38.20Z,46.0323603,11.5557044,617.7,27.04,10.82,-8.6,2.33,3.0,0.47,0.41575,3.0,21.79925,13
2024-09-20T10:28:38.40Z,46.0324074,11.5557315,619.386,25.49,9.89,-8.46,2.309,2.975,0.42,0.4394,3.0,21.21007,13
2024-09-20T10:28:38.60Z,46.0324518,11.5557565,620.955,24.21,9.25,-7.9,2.286,2.946,0.38,0.5117,3.0,20.91022,13
2024-09-20T10:28:38.80Z,46.0324941,11.5557797,622.288,23.38,8.54,-6.78,2.265,2.92,0.41,0.58373,3.0,20.06804,13
2024-09-20T10:28:39.00Z,46.0325346,11.5558018,623.32,22.66,8.53,-5.6,2.25,2.899,0.44,0.60377,3.0,20.63535,14
2024-09-20T10:28:39.20Z,46.0325741,11.5558241,624.057,22.13,8.5,-4.02,2.234,2.876,0.43,0.49547,3.0,21.02416,14
2024-09-20T10:28:39.40Z,46.0326126,11.5558452,624.709,21.15,7.48,-3.44,2.208,2.843,0.35,0.56936,3.0,19.48415,14
2024-09-20T10:28:39.60Z,46.0326497,11.5558646,625.131,20.35,7.09,-1.86,2.185,2.815,0.37,0.54347,3.0,19.20266,14
2024-09-20T10:28:39.80Z,46.0326853,11.5558826,625.3,19.23,6.45,-0.55,2.162,2.788,0.38,0.54293,3.0,18.54202,15
2024-09-20T10:28:40.00Z,46.0327194,11.5558997,625.12,19.07,6.32,0.94,2.135,2.758,0.41,0.64321,3.0,18.32966,14
2024-09-20T10:28:40.20Z,46.0327526,11.5559162,624.493,18.7,6.14,2.5,2.103,2.722,0.35,0.55988,3.0,18.19246,14
2024-09-20T10:28:40.40Z,46.032785,11.5559326,623.629,18.14,6.1,4.5,2.067,2.677,0.35,0.55139,3.0,18.59795,15
2024-09-20T10:28:40.60Z,46.0328156,11.5559486,622.302,16.94,5.96,6.29,2.03,2.633,0.36,0.57336,3.0,19.38772,15
2024-09-20T10:28:40.80Z,46.0328432,11.5559642,620.567,15.11,5.9,8.07,2.002,2.602,0.39,0.63872,3.0,21.32229,15
2024-09-20T10:28:41.00Z,46.0328684,11.5559792,618.332,13.46,5.44,11.79,1.978,2.575,0.4,0.67583,3.0,21.98536,15
2024-09-20T10:28:41.20Z,46.0328943,11.5559929,615.721,15.78,5.11,12.97,1.96,2.554,0.52,1.153,3.0,17.95408,15
2024-09-20T10:28:41.40Z,46.0329217,11.5560061,613.079,15.56,5.12,12.43,1.946,2.535,0.52,1.25886,3.0,18.20422,15
2024-09-20T10:28:41.60Z,46.0329468,11.5560189,610.497,13.39,4.72,11.74,1.935,2.517,0.51,1.59685,3.0,19.41278,15
2024-09-20T10:28:41.80Z,46.0329677,11.5560313,607.955,10.95,4.57,11.62,1.924,2.498,0.42,2.09969,3.0,22.6361,15
2024-09-20T10:28:42.00Z,46.0329866,11.5560438,605.576,9.98,4.72,11.68,1.913,2.48,0.43,1.68445,3.0,25.33009,15
2024-09-20T10:28:42.20Z,46.0330024,11.5560538,603.111,7.86,3.0,12.3,1.893,2.456,0.45,2.21868,3.0,20.89643,15
2024-09-20T10:28:42.40Z,46.0330137,11.5560606,600.709,5.24,2.06,10.91,1.877,2.441,0.47,3.53251,3.0,21.50326,15
2024-09-20T10:28:42.60Z,46.0330226,11.5560652,598.621,5.51,1.4,9.4,1.86,2.426,0.5,3.84187,3.0,14.22767,14
2024-09-20T10:28:42.80Z,46.033032,11.5560683,596.804,5.62,0.75,8.23,1.841,2.41,0.46,3.16745,3.0,7.637,14
2024-09-20T10:28:43.00Z,46.0330405,11.55607,595.139,4.75,0.27,7.78,1.821,2.389,0.45,3.25371,3.0,3.27027,14
2024-09-20T10:28:43.20Z,46.0330473,11.5560712,593.58,3.71,0.35,7.65,1.8,2.367,0.44,4.00251,3.0,5.39908,14
2024-09-20T10:28:43.40Z,46.0330527,11.5560729,591.99,3.36,0.72,7.82,1.78,2.346,0.42,4.12211,3.0,12.16585,14
2024-09-20T10:28:43.60Z,46.0330582,11.5560746,590.377,3.79,0.42,7.12,1.76,2.325,0.39,3.49624,3.0,6.39249,14
2024-09-20T10:28:43.80Z,46.0330641,11.5560753,588.949,3.97,0.0,6.36,1.741,2.302,0.37,2.89821,3.0,2.42902,14
2024-09-20T10:28:44.00Z,46.0330704,11.5560753,587.632,3.74,-0.18,5.96,1.723,2.282,0.39,3.46761,3.0,0.11639,14
2024-09-20T10:28:44.20Z,46.033076,11.5560751,586.334,3.44,-0.23,6.0,1.707,2.263,0.4,3.28238,3.0,357.91556,14
2024-09-20T10:28:44.40Z,46.0330817,11.5560749,585.09,3.63,-0.25,5.82,1.691,2.244,0.41,2.83458,3.0,356.84154,14
2024-09-20T10:28:44.60Z,46.0330878,11.5560752,583.885,3.63,0.03,5.81,1.676,2.229,0.42,3.07963,3.0,358.59772,14
2024-09-20T10:28:44.80Z,46.0330945,11.5560758,582.635,4.07,0.0,5.92,1.663,2.22,0.41,3.13311,3.0,359.36346,14
2024-09-20T10:28:45.00Z,46.0331019,11.5560762,581.362,4.65,0.0,6.29,1.653,2.215,0.44,3.39782,3.0,359.68907,14
2024-09-20T10:28:45.20Z,46.0331106,11.5560766,580.02,5.13,0.04,6.7,1.645,2.211,0.43,3.12499,3.0,0.40272,14
2024-09-20T10:28:45.40Z,46.0331203,11.556077,578.633,5.62,0.13,7.22,1.638,2.207,0.46,3.03907,3.0,1.37409,14
2024-09-20T10:28:45.60Z,46.0331311,11.5560776,577.121,6.37,0.19,7.78,1.632,2.206,0.46,2.76508,3.0,1.6739,15
2024-09-20T10:28:45.80Z,46.0331432,11.5560786,575.552,7.09,0.45,7.93,1.627,2.206,0.49,2.54631,3.0,3.62297,15
2024-09-20T10:28:46.00Z,46.0331563,11.55608,574.026,7.51,0.45,7.69,1.624,2.206,0.45,2.37309,3.0,3.41946,15
2024-09-20T10:28:46.20Z,46.0331707,11.5560816,572.463,8.43,0.45,7.73,1.62,2.202,0.39,2.04698,3.0,3.05074,15
2024-09-20T10:28:46.40Z,46.0331866,11.556084,570.991,9.11,1.04,7.11,1.616,2.201,0.45,1.90719,3.0,6.49173,14
2024-09-20T10:28:46.60Z,46.0332032,11.5560868,569.596,9.51,0.79,6.7,1.614,2.201,0.45,1.74654,3.0,4.73727,14
2024-09-20T10:28:46.80Z,46.0332205,11.55609,568.25,10.09,1.21,6.06,1.611,2.199,0.53,1.53043,3.0,6.83419,14
2024-09-20T10:28:47.00Z,46.0332386,11.5560935,567.154,10.17,1.16,5.36,1.608,2.196,0.51,1.37648,3.0,6.51625,14
2024-09-20T10:28:47.20Z,46.0332566,11.5560967,566.148,10.14,1.14,4.56,1.605,2.194,0.51,1.38323,3.0,6.42745,15
2024-09-20T10:28:47.40Z,46.0332749,11.5561001,565.312,10.32,1.21,4.0,1.602,2.193,0.51,1.36178,3.0,6.68775,15
2024-09-20T10:28:47.60Z,46.0332931,11.5561039,564.609,10.07,1.46,3.52,1.598,2.19,0.45,1.27209,3.0,8.27098,15
2024-09-20T10:28:47.80Z,46.0333108,11.5561081,563.975,9.85,1.55,2.99,1.596,2.193,0.44,1.57325,3.0,8.95521,14
2024-09-20T10:28:48.00Z,46.0333281,11.556113,563.306,9.44,1.93,2.88,1.595,2.195,0.43,1.79283,3.0,11.54949,13
2024-09-20T10:28:48.20Z,46.0333444,11.5561178,562.808,8.71,1.81,2.53,1.593,2.198,0.43,1.99095,3.0,11.74997,13
2024-09-20T10:28:48.40Z,46.0333599,11.5561229,562.321,8.52,2.06,2.32,1.592,2.199,0.42,2.03175,3.0,13.55938,13
2024-09-20T10:28:48.60Z,46.0333753,11.5561289,561.655,8.75,2.34,2.65,1.591,2.201,0.41,2.0692,3.0,14.99788,13
2024-09-20T10:28:48.80Z,46.0333903,11.5561348,561.157,8.0,2.24,2.56,1.59,2.203,0.41,2.36759,3.0,15.61485,12
2024-09-20T10:28:49.00Z,46.0334045,11.556141,560.623,7.77,2.61,2.55,1.589,2.204,0.41,2.09099,3.0,18.55982,13
2024-09-20T10:28:49.20Z,46.0334185,11.556148,560.076,7.65,2.62,2.81,1.588,2.206,0.43,2.37616,3.0,18.88599,12
2024-09-20T10:28:49.40Z,46.0334323,11.556155,559.489,7.47,2.84,3.07,1.587,2.207,0.42,2.11152,3.0,20.84844,13
2024-09-20T10:28:49.60Z,46.0334456,11.5561621,558.824,7.35,2.74,3.35,1.586,2.208,0.43,2.28722,3.0,20.47681,13
2024-09-20T10:28:49.80Z,46.0334589,11.5561691,558.103,7.45,2.61,3.48,1.586,2.21,0.43,2.32491,3.0,19.32984,13
2024-09-20T10:28:50.00Z,46.0334722,11.556176,557.385,7.18,2.69,3.84,1.585,2.211,0.42,2.44895,3.0,20.58082,12
2024-09-20T10:28:50.20Z,46.0334854,11.556183,556.611,7.29,2.75,3.99,1.584,2.212,0.42,2.29678,3.0,20.70676,13
2024-09-20T10:28:50.40Z,46.0334987,11.5561905,555.774,7.42,2.83,4.05,1.583,2.213,0.42,2.35042,3.0,20.90156,12
2024-09-20T10:28:50.60Z,46.033512,11.5561981,554.888,7.45,2.86,4.11,1.582,2.214,0.42,2.35479,3.0,20.98233,12
2024-09-20T10:28:50.80Z,46.0335254,11.5562059,554.024,7.46,3.02,4.34,1.582,2.214,0.42,2.30571,3.0,22.05874,12
2024-09-20T10:28:51.00Z,46.0335391,11.5562139,553.065,7.94,2.96,4.5,1.581,2.214,0.42,2.2092,3.0,20.4774,12
2024-09-20T10:28:51.20Z,46.0335534,11.5562211,552.192,7.84,2.7,4.58,1.58,2.208,0.37,2.18978,3.0,19.01054,13
2024-09-20T10:28:51.40Z,46.0335676,11.5562282,551.286,8.01,2.86,4.43,1.578,2.201,0.37,2.06981,3.0,19.64347,13
2024-09-20T10:28:51.60Z,46.0335821,11.5562357,550.434,8.11,3.01,4.44,1.577,2.194,0.39,2.01943,3.0,20.38852,13
2024-09-20T10:28:51.80Z,46.0335968,11.5562437,549.564,8.4,3.18,4.46,1.577,2.193,0.45,2.04387,3.0,20.76455,12
2024-09-20T10:28:52.00Z,46.0336117,11.5562515,548.653,8.36,2.92,4.38,1.578,2.191,0.43,2.09669,3.0,19.24286,12
2024-09-20T10:28:52.20Z,46.0336269,11.5562595,547.714,8.66,3.06,4.35,1.578,2.181,0.37,2.15285,3.0,19.44082,11
2024-09-20T10:28:52.40Z,46.0336417,11.5562671,546.821,8.09,2.77,4.07,1.578,2.17,0.38,2.32419,3.0,18.87048,11
2024-09-20T10:28:52.60Z,46.0336566,11.5562745,546.0,8.63,2.97,3.91,1.578,2.162,0.35,1.87739,3.0,18.99299,12
2024-09-20T10:28:52.80Z,46.0336718,11.556282,545.271,8.31,2.89,3.59,1.577,2.16,0.41,2.00567,3.0,19.16912,11
2024-09-20T10:28:53.00Z,46.0336866,11.5562901,544.546,8.15,3.28,3.93,1.574,2.159,0.42,2.1202,3.0,21.92139,10
2024-09-20T10:28:53.20Z,46.0337014,11.5562982,543.712,8.71,3.01,3.7,1.571,2.159,0.4,1.77589,3.0,19.03537,11
2024-09-20T10:28:53.40Z,46.0337164,11.5563062,542.894,8.49,2.97,3.66,1.565,2.157,0.35,1.92291,3.0,19.28512,10
2024-09-20T10:28:53.60Z,46.0337311,11.5563133,542.158,8.08,2.48,3.69,1.559,2.153,0.33,1.9598,3.0,17.07601,10
2024-09-20T10:28:53.80Z,46.0337456,11.5563203,541.347,8.39,2.75,3.78,1.554,2.152,0.34,2.09675,3.0,18.14777,10
2024-09-20T10:28:54.00Z,46.0337603,11.5563285,540.559,8.22,3.34,3.68,1.55,2.151,0.35,2.01962,3.0,22.10916,10
2024-09-20T10:28:54.20Z,46.0337749,11.5563369,539.76,8.32,3.23,3.79,1.546,2.153,0.35,1.99641,3.0,21.23574,11
2024-09-20T10:28:54.40Z,46.0337897,11.5563452,538.975,8.56,3.07,3.56,1.54,2.151,0.35,1.61861,3.0,19.69845,12
2024-09-20T10:28:54.60Z,46.0338046,11.5563532,538.227,8.31,3.07,3.54,1.535,2.149,0.36,1.54049,3.0,20.26547,11
2024-09-20T10:28:54.80Z,46.0338189,11.5563613,537.478,8.02,3.2,3.59,1.53,2.148,0.38,1.73024,3.0,21.77552,11
2024-09-20T10:28:55.00Z,46.0338331,11.5563695,536.727,8.05,3.02,3.71,1.53,2.149,0.57,1.93126,3.0,20.59266,10
2024-09-20T10:28:55.20Z,46.0338475,11.5563777,535.96,8.24,3.16,3.57,1.534,2.151,0.57,1.8271,3.0,20.97195,10
2024-09-20T10:28:55.40Z,46.0338617,11.5563859,535.216,7.86,3.28,3.74,1.536,2.151,0.5,1.65978,3.0,22.6742,11
2024-09-20T10:28:55.60Z,46.0338755,11.5563949,534.402,7.75,3.53,3.84,1.538,2.152,0.57,1.94926,3.0,24.47953,10
2024-09-20T10:28:55.80Z,46.0338893,11.5564039,533.627,7.85,3.42,3.74,1.541,2.152,0.57,1.88958,3.0,23.55972,11
2024-09-20T10:28:56.00Z,46.0339034,11.5564132,532.844,8.08,3.75,3.82,1.544,2.152,0.56,1.83131,3.0,24.89957,11
2024-09-20T10:28:56.20Z,46.0339176,11.5564224,532.05,7.99,3.35,3.79,1.547,2.152,0.57,1.82801,3.0,22.75402,11
2024-09-20T10:28:56.40Z,46.0339317,11.5564313,531.235,7.94,3.56,3.9,1.548,2.152,0.5,1.61745,3.0,24.12967,11
2024-09-20T10:28:56.60Z,46.0339456,11.5564408,530.436,7.71,3.59,3.73,1.549,2.155,0.5,1.57613,3.0,24.9449,10
2024-09-20T10:28:56.80Z,46.0339587,11.5564503,529.588,7.2,3.58,4.11,1.55,2.158,0.47,2.0419,3.0,26.47089,10
2024-09-20T10:28:57.00Z,46.0339722,11.5564595,528.765,7.92,3.45,4.01,1.552,2.163,0.49,1.97753,3.0,23.53736,10
2024-09-20T10:28:57.20Z,46.0339866,11.5564685,527.942,8.2,3.44,3.88,1.555,2.171,0.56,1.83056,3.0,22.73219,11
2024-09-20T10:28:57.40Z,46.0340011,11.5564779,527.135,8.03,3.81,3.84,1.559,2.181,0.57,2.08183,3.0,25.38718,11
2024-09-20T10:28:57.60Z,46.0340152,11.5564873,526.383,7.7,3.55,3.81,1.565,2.187,0.55,2.35853,3.0,24.7782,11
2024-09-20T10:28:57.80Z,46.0340291,11.5564965,525.632,7.7,3.57,3.8,1.57,2.193,0.54,2.3775,3.0,24.86501,11
2024-09-20T10:28:58.00Z,46.0340429,11.5565056,524.833,7.81,3.58,3.91,1.574,2.199,0.5,2.29018,3.0,24.60056,12
2024-09-20T10:28:58.20Z,46.0340569,11.5565147,524.127,7.85,3.68,3.71,1.577,2.205,0.5,2.51416,3.0,25.10016,11
2024-09-20T10:28:58.40Z,46.034071,11.5565244,523.429,7.87,3.76,3.54,1.579,2.213,0.5,1.82097,3.0,25.51025,12
2024-09-20T10:28:58.60Z,46.0340855,11.5565339,522.751,8.1,3.69,3.91,1.578,2.212,0.42,1.62401,3.0,24.47633,12
2024-09-20T10:28:58.80Z,46.0340998,11.5565433,521.944,8.07,3.6,3.84,1.574,2.209,0.37,1.42029,3.0,24.00183,12
2024-09-20T10:28:59.00Z,46.034114,11.5565529,521.118,7.99,3.76,4.02,1.569,2.206,0.39,1.64038,3.0,25.23295,12
2024-09-20T10:28:59.20Z,46.0341281,11.5565629,520.249,7.94,3.79,4.07,1.565,2.202,0.39,1.61332,3.0,25.50646,12
2024-09-20T10:28:59.40Z,46.0341422,11.5565728,519.376,7.8,3.73,4.41,1.561,2.196,0.39,1.70718,3.0,25.59477,12
2024-09-20T10:28:59.60Z,46.034155,11.556582,518.276,8.16,4.15,4.23,2.209,3.111,0.35,1.52238,3.0,26.97488,12
2024-09-20T10:28:59.80Z,46.0341701,11.5565923,517.326,8.69,3.71,4.78,1.98,2.795,0.44,1.9315,3.0,23.12106,11
2024-09-20T10:29:00.00Z,46.0341853,11.5566027,516.378,8.12,4.43,4.64,1.759,2.488,0.4,1.85138,3.0,28.60635,12
2024-09-20T10:29:00.20Z,46.0342002,11.5566143,515.486,8.33,4.68,4.67,1.566,2.218,0.41,1.75442,3.0,29.34121,12
2024-09-20T10:29:00.40Z,46.034215,11.5566268,514.593,8.18,5.02,4.37,1.547,2.194,0.32,1.55541,3.0,31.52803,12
2024-09-20T10:29:00.60Z,46.0342295,11.5566404,513.761,7.81,5.44,4.17,1.542,2.192,0.29,1.76878,3.0,34.86626,12
2024-09-20T10:29:00.80Z,46.0342435,11.5566554,512.943,7.66,6.02,4.04,1.538,2.189,0.28,1.96972,3.0,38.17348,12
2024-09-20T10:29:01.00Z,46.0342569,11.5566715,512.155,7.27,6.52,3.99,1.536,2.18,0.24,2.22431,3.0,41.85968,12
2024-09-20T10:29:01.20Z,46.0342697,11.5566888,511.294,7.06,6.85,4.26,1.534,2.168,0.23,2.13907,3.0,44.12401,11
2024-09-20T10:29:01.40Z,46.0342807,11.5567055,510.208,6.64,7.21,4.34,2.147,3.019,0.21,2.14851,3.0,47.33958,12
2024-09-20T10:29:01.60Z,46.0342908,11.5567231,509.093,6.26,7.66,4.55,2.726,3.813,0.21,2.1851,3.0,50.76203,12
2024-09-20T10:29:01.80Z,46.0343001,11.556742,507.977,5.82,8.22,4.6,3.037,4.224,0.2,2.30299,3.0,54.7003,12
2024-09-20T10:29:02.00Z,46.0343084,11.5567621,506.896,4.87,8.64,4.63,3.154,4.36,0.21,2.35123,3.0,60.55899,13
